country,value,region,CODE,shuoming,title
Azerbaijan,0.68,2018年性别差异指数,AZE,这个图显示的是2018年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.647是男女差异最大的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2018年的性别差异指数（平均值为0.695）
Armenia,0.678,2018年性别差异指数,ARM,这个图显示的是2018年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.647是男女差异最大的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2018年的性别差异指数（平均值为0.695）
Georgia,0.677,2018年性别差异指数,GEO,这个图显示的是2018年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.647是男女差异最大的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2018年的性别差异指数（平均值为0.695）
Malaysia,0.676,2018年性别差异指数,MYS,这个图显示的是2018年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.647是男女差异最大的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2018年的性别差异指数（平均值为0.695）
Sri Lanka,0.676,2018年性别差异指数,LKA,这个图显示的是2018年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.647是男女差异最大的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2018年的性别差异指数（平均值为0.695）
Hungary,0.674,2018年性别差异指数,HUN,这个图显示的是2018年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.647是男女差异最大的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2018年的性别差异指数（平均值为0.695）
China,0.673,2018年性别差异指数,CHN,这个图显示的是2018年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.647是男女差异最大的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2018年的性别差异指数（平均值为0.695）
Paraguay,0.672,2018年性别差异指数,PRY,这个图显示的是2018年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.647是男女差异最大的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2018年的性别差异指数（平均值为0.695）
Nepal,0.671,2018年性别差异指数,NPL,这个图显示的是2018年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.647是男女差异最大的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2018年的性别差异指数（平均值为0.695）
Fiji,0.669,2018年性别差异指数,FJI,这个图显示的是2018年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.647是男女差异最大的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2018年的性别差异指数（平均值为0.695）
Guatemala,0.668,2018年性别差异指数,GTM,这个图显示的是2018年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.647是男女差异最大的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2018年的性别差异指数（平均值为0.695）
India,0.665,2018年性别差异指数,IND,这个图显示的是2018年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.647是男女差异最大的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2018年的性别差异指数（平均值为0.695）
Mauritius,0.663,2018年性别差异指数,MUS,这个图显示的是2018年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.647是男女差异最大的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2018年的性别差异指数（平均值为0.695）
Belize,0.662,2018年性别差异指数,BLZ,这个图显示的是2018年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.647是男女差异最大的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2018年的性别差异指数（平均值为0.695）
Japan,0.662,2018年性别差异指数,JPN,这个图显示的是2018年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.647是男女差异最大的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2018年的性别差异指数（平均值为0.695）
